alpha,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean
0.01,0.4523991231532311,0.4117647058823529,0.2631578947368421,0.9046678675160444,0.7762709791734831
0.1,0.4544224003473603,0.4117647058823529,0.2857142857142857,0.9053321110157726,0.7771052509198371
0.2,0.4885116884663482,0.4693877551020408,0.3090909090909091,0.9220714003770776,0.7992152013794181
0.3,0.5476215524144578,0.5319148936170213,0.3846153846153846,0.9443521679768644,0.8320709142232898
0.4,0.5401252196582073,0.5,0.3584905660377358,0.942598618845889,0.8294046129933447
0.5,0.5245138175180658,0.5,0.3584905660377358,0.9371060334937994,0.82088542511362
0.6,0.5208611021955591,0.5,0.3333333333333333,0.9356976283311028,0.8187806363742945
0.7,0.5097322047846399,0.4693877551020408,0.3333333333333333,0.931370733088624,0.8123596261096012
0.8,0.5018899521967533,0.4693877551020408,0.3333333333333333,0.9280945154288436,0.8076234133792547
0.9,0.4959029648977057,0.4693877551020408,0.3090909090909091,0.9255291430624344,0.8039890856815409
1.0,0.4912360563598203,0.4693877551020408,0.3090909090909091,0.9234687322493128,0.8011103365460811
1.1,0.4875085598234013,0.4693877551020408,0.3090909090909091,0.921776946043692,0.7987690327292132
1.2,0.4845489429431509,0.4693877551020408,0.3090909090909091,0.9203641729585408,0.7968358420241693
1.3,0.481912452394973,0.44,0.3090909090909091,0.919166758091632,0.7952067459714778
1.4,0.4797192134666002,0.44,0.3090909090909091,0.9181374918806592,0.7938146067848552
1.5,0.4777101429194323,0.44,0.3090909090909091,0.9172454726895614,0.7926156864017128
1.8,0.4734678354071349,0.44,0.2857142857142857,0.915160671557328,0.7898338720411124
2.1,0.4704561314604162,0.44,0.2857142857142857,0.9136732076194012,0.7878719845978989
2.4,0.4683393980828593,0.44,0.2857142857142857,0.9125559695016302,0.7864073231968441
2.7,0.4665716561624476,0.44,0.2857142857142857,0.911685914817574,0.7852751133350189
3.0,0.4651760262741424,0.44,0.2857142857142857,0.9109896644491297,0.784373693545117
