question_id,question_text,clone_type,alpha,base_jaccard_mean,base_spearman_mean,base_kendall_mean,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean
32235,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,identical,0.01,0.894080944395214,0.9893021211466168,0.9578102692206869,0.9927343767048429,1.0,0.9459459459459459,0.9999813315127388,0.9991094377508799
32235,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,identical,0.1,0.894080944395214,0.9893021211466168,0.9578102692206869,0.9927343767048429,1.0,0.9459459459459459,0.9999813315127388,0.9991094377508799
32235,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,identical,0.2,0.894080944395214,0.9893021211466168,0.9578102692206869,0.9927343767048429,1.0,0.9459459459459459,0.9999813315127388,0.9991094377508799
32235,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,identical,0.3,0.894080944395214,0.9893021211466168,0.9578102692206869,0.9927343767048429,1.0,0.9459459459459459,0.9999813315127388,0.9991094377508799
32235,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,identical,0.4,0.894080944395214,0.9893021211466168,0.9578102692206869,0.9927343767048429,1.0,0.9459459459459459,0.9999813315127388,0.9991094377508799
32235,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,identical,0.5,0.894080944395214,0.9893021211466168,0.9578102692206869,0.9927343767048429,1.0,0.9459459459459459,0.9999813315127388,0.9991094377508799
32235,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,identical,0.6,0.894080944395214,0.9893021211466168,0.9578102692206869,0.9927343767048429,1.0,0.9459459459459459,0.9999813315127388,0.9991094377508799
32235,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,identical,0.7,0.894080944395214,0.9893021211466168,0.9578102692206869,0.9946682806712319,1.0,1.0,0.9999845967810855,0.9993195009786935
32235,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,identical,0.8,0.894080944395214,0.9893021211466168,0.9578102692206869,0.9977952615195348,1.0,1.0,0.999993234401082,0.9996927231449844
32235,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,identical,0.9,0.894080944395214,0.9893021211466168,0.9578102692206869,0.9972109374993636,1.0,1.0,0.9999887621921555,0.999611654995813
32235,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,identical,1.0,0.894080944395214,0.9893021211466168,0.9578102692206869,0.998824594966505,1.0,1.0,0.9999946501321951,0.9998351025006759
32235,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,identical,1.1,0.894080944395214,0.9893021211466168,0.9578102692206869,0.9990958703572815,1.0,1.0,0.999994799359654,0.9998503535089851
32235,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,identical,1.2,0.894080944395214,0.9893021211466168,0.9578102692206869,0.9993808262915159,1.0,1.0,0.9999966168822211,0.9999171050593578
32235,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,identical,1.3,0.894080944395214,0.9893021211466168,0.9578102692206869,0.9993222741962831,1.0,1.0,0.9999968309887471,0.9998874295240486
32235,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,identical,1.4,0.894080944395214,0.9893021211466168,0.9578102692206869,0.9993836595245185,1.0,1.0,0.9999968972902065,0.9998905272177498
32235,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,identical,1.5,0.894080944395214,0.9893021211466168,0.9578102692206869,0.9995891130417222,1.0,1.0,0.9999987079139067,0.9999364665981006
32235,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,identical,1.8,0.894080944395214,0.9893021211466168,0.9578102692206869,0.9764215953051137,1.0,0.8947368421052632,0.9997781301417303,0.9941126951465497
32235,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,identical,2.1,0.894080944395214,0.9893021211466168,0.9578102692206869,0.9578718751642865,1.0,0.8461538461538461,0.9991879968681606,0.9885575632523025
32235,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,identical,2.4,0.894080944395214,0.9893021211466168,0.9578102692206869,0.9459884749012673,1.0,0.8461538461538461,0.9985154388490773,0.98446179510923
32235,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,identical,2.7,0.894080944395214,0.9893021211466168,0.9578102692206869,0.9379645617879253,1.0,0.8,0.9978637805701175,0.9813211802953994
32235,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,identical,3.0,0.894080944395214,0.9893021211466168,0.9578102692206869,0.9319608143729764,1.0,0.8,0.9972655177627475,0.9788394536278519
