question_id,question_text,clone_type,alpha,base_jaccard_mean,base_spearman_mean,base_kendall_mean,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean
32257,"Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",negation_easy,0.01,0.9090479896282656,0.9937218219164604,0.9697777817528761,0.9090479896282656,0.9459459459459459,0.7142857142857143,0.9937218219164604,0.9697777817528761
32257,"Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",negation_easy,0.1,0.9090479896282656,0.9937218219164604,0.9697777817528761,0.9125897514772824,0.9459459459459459,0.7560975609756098,0.9947071723638066,0.9721513894154655
32257,"Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",negation_easy,0.2,0.9090479896282656,0.9937218219164604,0.9697777817528761,0.9385796474402186,1.0,0.8,0.9978451236211549,0.982090870946579
32257,"Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",negation_easy,0.3,0.9090479896282656,0.9937218219164604,0.9697777817528761,0.9571618484833422,1.0,0.8461538461538461,0.9990092714421657,0.9879470267588344
32257,"Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",negation_easy,0.4,0.9090479896282656,0.9937218219164604,0.9697777817528761,0.9588443837463861,1.0,0.8461538461538461,0.9990874731583534,0.9884648316863408
32257,"Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",negation_easy,0.5,0.9090479896282656,0.9937218219164604,0.9697777817528761,0.9473267884254898,1.0,0.8461538461538461,0.998473645334681,0.9847779021976629
32257,"Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",negation_easy,0.6,0.9090479896282656,0.9937218219164604,0.9697777817528761,0.9323773342726945,0.9459459459459459,0.8,0.9978731350166098,0.9803155419839936
32257,"Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",negation_easy,0.7,0.9090479896282656,0.9937218219164604,0.9697777817528761,0.928696544273434,0.9459459459459459,0.8,0.9974047931521113,0.9787539340984597
32257,"Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",negation_easy,0.8,0.9090479896282656,0.9937218219164604,0.9697777817528761,0.9258227614569068,0.9459459459459459,0.8,0.9970247840066894,0.9776005374495487
32257,"Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",negation_easy,0.9,0.9090479896282656,0.9937218219164604,0.9697777817528761,0.9235792056587565,0.9459459459459459,0.8,0.9967120130716206,0.976704107773154
