question_id,question_text,clone_type,alpha,base_jaccard_mean,base_spearman_mean,base_kendall_mean,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean
32233,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,easy_paraphrase,0.01,0.8000930500681667,0.981295354713278,0.9284617609919364,0.8000930500681667,0.8,0.5319148936170213,0.981295354713278,0.9284617609919364
32233,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,easy_paraphrase,0.1,0.8000930500681667,0.981295354713278,0.9284617609919364,0.8206104479933318,0.8461538461538461,0.5652173913043478,0.9886747278676624,0.9438862595736278
32233,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,easy_paraphrase,0.2,0.8000930500681667,0.981295354713278,0.9284617609919364,0.8855418498405607,0.8947368421052632,0.7142857142857143,0.9969440629489994,0.9714331403043892
32233,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,easy_paraphrase,0.3,0.8000930500681667,0.981295354713278,0.9284617609919364,0.9172912130497644,0.9459459459459459,0.8,0.998608826388173,0.9809471655966201
32233,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,easy_paraphrase,0.4,0.8000930500681667,0.981295354713278,0.9284617609919364,0.9254558992011644,0.9459459459459459,0.8,0.998900719175456,0.9831882547650275
32233,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,easy_paraphrase,0.5,0.8000930500681667,0.981295354713278,0.9284617609919364,0.8922964203704037,0.8947368421052632,0.7142857142857143,0.9971973286236572,0.9728059437315871
32233,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,easy_paraphrase,0.6,0.8000930500681667,0.981295354713278,0.9284617609919364,0.8697777070111385,0.8947368421052632,0.6744186046511628,0.9954140350729582,0.9639292213083891
32233,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,easy_paraphrase,0.7,0.8000930500681667,0.981295354713278,0.9284617609919364,0.8571257292086716,0.8947368421052632,0.6363636363636364,0.9939151288871124,0.958702963256028
32233,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,easy_paraphrase,0.8,0.8000930500681667,0.981295354713278,0.9284617609919364,0.8483771752779343,0.8947368421052632,0.6363636363636364,0.9926646316121356,0.9548079184211852
32233,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,easy_paraphrase,0.9,0.8000930500681667,0.981295354713278,0.9284617609919364,0.8419927597072074,0.8461538461538461,0.6,0.9916206732647114,0.9517946099591135
32233,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,easy_paraphrase,1.0,0.8000930500681667,0.981295354713278,0.9284617609919364,0.8370468276113504,0.8461538461538461,0.6,0.9907429791913435,0.9494040938777566
32233,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,easy_paraphrase,1.1,0.8000930500681667,0.981295354713278,0.9284617609919364,0.8333028380154114,0.8461538461538461,0.6,0.9899965894978383,0.9474559788537206
32233,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,easy_paraphrase,1.2,0.8000930500681667,0.981295354713278,0.9284617609919364,0.8301292498983491,0.8461538461538461,0.6,0.9893565014884499,0.9458385314219437
32233,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,easy_paraphrase,1.3,0.8000930500681667,0.981295354713278,0.9284617609919364,0.8275495412093237,0.8461538461538461,0.5652173913043478,0.9888016202827288,0.944473597131611
32233,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,easy_paraphrase,1.4,0.8000930500681667,0.981295354713278,0.9284617609919364,0.8253800731983502,0.8461538461538461,0.5652173913043478,0.9883165521169677,0.94330637786647
32233,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,easy_paraphrase,1.5,0.8000930500681667,0.981295354713278,0.9284617609919364,0.8234441659003472,0.8461538461538461,0.5652173913043478,0.9878893475945612,0.9422972074253883
32233,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,easy_paraphrase,1.8,0.8000930500681667,0.981295354713278,0.9284617609919364,0.8190182917849139,0.8461538461538461,0.5652173913043478,0.9868687175774908,0.9399509187598037
32233,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,easy_paraphrase,2.1,0.8000930500681667,0.981295354713278,0.9284617609919364,0.8161093982642921,0.8461538461538461,0.5652173913043478,0.9861188727289111,0.9382841803639995
32233,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,easy_paraphrase,2.4,0.8000930500681667,0.981295354713278,0.9284617609919364,0.8139218377294002,0.8461538461538461,0.5652173913043478,0.9855463936034574,0.9370403817280739
32233,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,easy_paraphrase,2.7,0.8000930500681667,0.981295354713278,0.9284617609919364,0.8121926215543387,0.8461538461538461,0.5319148936170213,0.9850950435828849,0.9360742564850196
32233,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,easy_paraphrase,3.0,0.8000930500681667,0.981295354713278,0.9284617609919364,0.8108648353009494,0.8461538461538461,0.5319148936170213,0.984730156479296,0.9353026616136423
