question_id,question_text,clone_type,alpha,base_jaccard_mean,base_spearman_mean,base_kendall_mean,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",negation_easy,0.01,0.8042929565127094,0.97816069110131,0.9240619581969668,0.8042929565127094,0.8461538461538461,0.5,0.97816069110131,0.9240619581969668
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",negation_easy,0.1,0.8042929565127094,0.97816069110131,0.9240619581969668,0.8191839721961461,0.8947368421052632,0.5319148936170213,0.9849759617306753,0.936702595140799
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",negation_easy,0.2,0.8042929565127094,0.97816069110131,0.9240619581969668,0.856057555179924,0.8947368421052632,0.6363636363636364,0.9927665025762354,0.9566346033256445
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",negation_easy,0.3,0.8042929565127094,0.97816069110131,0.9240619581969668,0.8674374346430912,0.8947368421052632,0.6363636363636364,0.9944520936175063,0.9620902260533346
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",negation_easy,0.4,0.8042929565127094,0.97816069110131,0.9240619581969668,0.8602461320211985,0.8947368421052632,0.6363636363636364,0.9934120078959744,0.9586425565949488
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",negation_easy,0.5,0.8042929565127094,0.97816069110131,0.9240619581969668,0.8508895837374355,0.8947368421052632,0.6,0.9918536620999957,0.9540033980049666
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",negation_easy,0.6,0.8042929565127094,0.97816069110131,0.9240619581969668,0.8469236157753015,0.8947368421052632,0.6,0.9914505027080001,0.9524033865602565
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",negation_easy,0.7,0.8042929565127094,0.97816069110131,0.9240619581969668,0.839019515254356,0.8947368421052632,0.5652173913043478,0.9898554189386225,0.9481765276796751
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",negation_easy,0.8,0.8042929565127094,0.97816069110131,0.9240619581969668,0.8334671307179751,0.8947368421052632,0.5652173913043478,0.9885842275353516,0.9450413622869214
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",negation_easy,0.9,0.8042929565127094,0.97816069110131,0.9240619581969668,0.8295052084094526,0.8947368421052632,0.5652173913043478,0.9875541192424927,0.9426256719752124
